0,0,85.7,8.837,9.592,13.699,15.098
0,0,85.8,8.856,9.613,13.729,15.131
0,0,85.9,8.876,9.634,13.759,15.164
0,0,86,8.895,9.655,13.789,15.197
0,0,86.1,8.915,9.676,13.819,15.23
0,0,86.2,8.934,9.697,13.849,15.264
0,0,86.3,8.954,9.719,13.879,15.297
0,0,86.4,8.973,9.74,13.91,15.33
0,0,86.5,8.993,9.761,13.94,15.363
0,0,86.6,9.012,9.782,13.97,15.397
0,0,86.7,9.032,9.803,14,15.43
0,0,86.8,9.051,9.825,14.031,15.464
0,0,86.9,9.071,9.846,14.061,15.497
0,0,87,9.091,9.867,14.091,15.531
0,0,87.1,9.11,9.888,14.122,15.564
0,0,87.2,9.13,9.91,14.152,15.597
0,0,87.3,9.149,9.931,14.182,15.631
0,0,87.4,9.169,9.952,14.213,15.664
0,0,87.5,9.188,9.973,14.243,15.698
0,0,87.6,9.208,9.994,14.273,15.731
0,0,87.7,9.227,10.015,14.304,15.765
0,0,87.8,9.247,10.037,14.334,15.798
0,0,87.9,9.266,10.058,14.364,15.832
0,0,88,9.286,10.079,14.395,15.865
0,0,88.1,9.305,10.1,14.425,15.899
0,0,88.2,9.324,10.121,14.455,15.932
0,0,88.3,9.344,10.142,14.485,15.965
0,0,88.4,9.363,10.163,14.516,15.999
0,0,88.5,9.383,10.184,14.546,16.032
0,0,88.6,9.402,10.205,14.576,16.066
0,0,88.7,9.421,10.226,14.607,16.099
0,0,88.8,9.441,10.247,14.637,16.133
0,0,88.9,9.46,10.268,14.667,16.166
0,0,89,9.479,10.289,14.697,16.2
0,0,89.1,9.498,10.31,14.728,16.233
0,0,89.2,9.518,10.331,14.758,16.266
0,0,89.3,9.537,10.352,14.788,16.3
0,0,89.4,9.556,10.373,14.818,16.333
0,0,89.5,9.575,10.394,14.848,16.367
0,0,89.6,9.595,10.415,14.879,16.4
0,0,89.7,9.614,10.436,14.909,16.433
0,0,89.8,9.633,10.457,14.939,16.466
0,0,89.9,9.652,10.477,14.969,16.5
0,0,90,9.671,10.498,14.999,16.533
0,0,90.1,9.69,10.519,15.029,16.566
0,0,90.2,9.709,10.54,15.059,16.6
0,0,90.3,9.728,10.561,15.09,16.633
0,0,90.4,9.747,10.581,15.12,16.667
0,0,90.5,9.767,10.602,15.15,16.7
0,0,90.6,9.786,10.623,15.18,16.733
0,0,90.7,9.805,10.644,15.21,16.767
0,0,90.8,9.824,10.664,15.24,16.8
0,0,90.9,9.843,10.685,15.27,16.833
0,0,91,9.862,10.706,15.3,16.866
0,0,91.1,9.881,10.726,15.33,16.9
0,0,91.2,9.9,10.747,15.36,16.933
0,0,91.3,9.918,10.768,15.39,16.967
0,0,91.4,9.937,10.788,15.421,17
0,0,91.5,9.956,10.809,15.451,17.033
0,0,91.6,9.975,10.83,15.481,17.067
0,0,91.7,9.994,10.85,15.511,17.1
0,0,91.8,10.013,10.871,15.541,17.134
0,0,91.9,10.032,10.892,15.571,17.167
0,0,92,10.051,10.912,15.601,17.2
0,0,92.1,10.07,10.933,15.631,17.234
0,0,92.2,10.089,10.953,15.662,17.267
0,0,92.3,10.108,10.974,15.692,17.301
0,0,92.4,10.127,10.995,15.722,17.334
0,0,92.5,10.146,11.015,15.752,17.368
0,0,92.6,10.164,11.036,15.782,17.402
0,0,92.7,10.183,11.056,15.813,17.435
0,0,92.8,10.202,11.077,15.843,17.469
0,0,92.9,10.221,11.098,15.873,17.502
0,0,93,10.24,11.118,15.903,17.535
0,0,93.1,10.258,11.139,15.934,17.569
0,0,93.2,10.277,11.159,15.964,17.603
0,0,93.3,10.296,11.18,15.994,17.636
0,0,93.4,10.315,11.201,16.025,17.671
0,0,93.5,10.334,11.221,16.055,17.704
0,0,93.6,10.353,11.242,16.085,17.738
0,0,93.7,10.372,11.262,16.116,17.772
0,0,93.8,10.391,11.283,16.146,17.806
0,0,93.9,10.409,11.304,16.177,17.84
0,0,94,10.428,11.324,16.207,17.873
0,0,94.1,10.447,11.345,16.237,17.907
0,0,94.2,10.466,11.366,16.268,17.942
0,0,94.3,10.485,11.386,16.298,17.975
0,0,94.4,10.504,11.407,16.329,18.01
0,0,94.5,10.523,11.428,16.36,18.044
0,0,94.6,10.542,11.448,16.39,18.078
0,0,94.7,10.561,11.469,16.421,18.112
0,0,94.8,10.58,11.49,16.452,18.146
0,0,94.9,10.599,11.511,16.483,18.181
0,0,95,10.618,11.532,16.513,18.215
